text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
"@USER Tadii aku mual banget jadinya cuma bisa minum jus huhuu tapi betull terutama kalau keluhan utamanya diare, nanti makin diare 😔 thank you sayangg sarannyaaa ❤️✨",1,1,0,0,0,0,0,0
"@USER @USER Iyaa bener ini nder, karna letak geografisnya juga deket pantai jadinya suhunya yaa simplenya disebut panas kalo ada angin. smg kkta bisa cepet nemu yg sesuai selera ya nder buat makanan di smg😭",0,0,0,0,0,0,0,1
@USER halo nathan👋🏻! ada malming kemana nih? di rumah🏠 aja atau jalan jalan🛵? jangan lupa makan malam ya! jangan tidur larut jugaa biar gak sakit😷!,1,1,0,0,0,0,0,1
@USER asli dari kmrn aku jg mulai sakit perut tp blm dapet. biasanya hari pertama sakitnya bkin kelojotan pdhl makan gapernah yg sembarangan gt😭,0,0,0,0,1,0,0,0
"@USER Yang org jepang asli ajah makan sushi pake tangan lah di indo ada yg makan sushi pake tangan dimarahin,heran😌",1,0,0,0,0,0,0,0
"@USER kalau cape istirahat yaaa, ga salah ko kalau izin sakit atau keperluan keluarga 1-2 hari buat mental health and come back stronger, semangaattt 🤍🫶🏻 minum cukup sama vitamin jugaa",1,1,0,0,0,0,0,1
"@USER Heudhwudh aminn 🙏🏻 Capek kenapaaa :(( jgn lupa istirahat yg cukup sm makan yaaa. Minum yg banyak jgg, jgn sampe sakit oke 😼😼",1,0,0,0,0,0,0,0
"@USER araa jgn lupa sarapan sama mandi, minum air putih yang banyak, dijaga kesehatannya jangan sampe sakitt! semangat buat hari ini oke? have a nice sundayy 🥹🩷🫂🌷",1,1,0,0,0,0,0,1
@USER @USER Iyaa takutnya beliau sakit jg. Mertua gw suka bagi2in makanan yg udah lama gt soalnya 😭,0,0,1,0,1,0,0,0
"@USER Ya enggaaaaak... Kalo datang bisa eek normal, ya minum obat cacing ajaa.. Terus cacingnya meninggoy, keluar lewat eek... Yg di gambar terjadi, kalo cacingnya sudah terlampau banyak sampai menyumbat usus... 😭😭😭🙏🏻",0,0,1,0,1,1,0,0
"@USER BOLEHH, cuma karna menjelang ujian aja jdi ga boleh dlu buat sekarang 😔 IHHH JANGAN SAKIT LAGI, minum obat poyy, ak mw km aja leh ga??",0,0,0,0,1,0,0,0
"@USER @USER Tips nya pertama harus minum obat sakit kepala, kedua pake obat tetes mata, ketiga tidur, keempat ulangi lagi, kelima baru baca lagi teksnya 👍",1,0,0,0,0,0,0,0
@USER AAAA MAU BGT NYOBAIN ANJAAYYY cuman takut perut aku sakit kl blm makan lgsg minum lemoon buuutt worth to try 💯,1,1,0,0,0,0,0,1
"@USER Haloowwwwww!✨ Gimana nih hari Rabunya? Seru dong pasti! Udah makan belum? Rassy bawain makanan nihh, habiskan yaa supaya nggak mubazir! LINK",1,1,0,0,0,0,0,1
"@USER haloo orang cakep, gimana hari rabunya? capek gak? sedih atau seneng? terimakasi ya sudah mau berjuang sejauh ini, jangan lupa sayangin diri sendiri, jaga kesehatan, jangan stress, jangan lupa makan enak, nomi loves you! 🐣🫰🍭",1,1,0,0,0,0,0,1
"@USER Iya, lg banyak yg sakit, kudu ati2 makan n banyak istirahat. Take care ya 😄😄",1,1,0,0,0,0,0,0
"@USER ️️ ㅤ ㅤ ㅤ ㅤ ㅤ 𓆩♡𓆪 met hari rabu! lakukan hal hal yang terbaik buat hari inii ya? jangan lupa makan dan minum yang cukup. semangat, semoga harimu lancar🕊️ㅤ ㅤ ㅤ ㅤ ️️ ️️ ️️ ️️️️ ️️ ️️ ️️️️",1,1,0,0,0,0,0,1
@USER Sampe bu Sri Mulyani yg dateng minta maaf..😭 Mohon maaf Bu Sri..tolong cermahin anak buah..kalo ngasih makan keluarga jgn pake duit haram..jd anak bajingan besarnya..kasiankan anak Itu hrs di bimbing dgn penuh penuh berkah...malah jd hina..,0,0,0,0,1,1,1,0
@USER WKWKWKWKWK ciyus wik aku sakit kepala kalo kurang darah biasanya Jungkir balik solusi kere hore 😛😛😛 Minum obat tambah darah atau makan daging merah solusi lainnya wkwk,1,0,0,0,0,0,0,0
@USER Makan malam aman @USER 😃 LINK,1,1,0,0,0,0,0,0
@USER halo judas👋🏻! ada malming kemana nih? di rumah🏠 aja atau jalan jalan🛵? jangan lupa makan malam ya! jangan tidur larut jugaa biar gak sakit😷!,1,1,0,0,0,0,0,0
"@USER minum bro, lu puasa tp marah marah🥱",0,0,0,0,0,0,1,0
@USER asikk aku dimasakin makanan sama unnie 😍😍 aku ga bakal kelaparan pasti nanti berat badanku nambah,1,1,0,0,0,0,0,0
"@USER Ga ga jangan minum kopi dulu, kan giginya lagi sakit😠",0,0,0,0,0,0,1,0
"@USER Ka dari kemarin aku liat tweet kamu sakit perut trus, tolong jaga makanan nya ya ka, jaga kesehatan dan semoga sehat sehat selalu😔",0,0,0,0,1,0,0,0
"@USER @USER kakc Vira warga bumi ruwai jurai, sakit perut ya minum paracetamol dong kack 😃",1,1,0,0,0,0,0,0
"@USER hai kaley selamat hari rabu, semoga semua kegiatan di hari ini lancar yaa. jangan lupa buat sarapan dan banyak minum air putih🌻",1,1,0,0,0,0,0,1
@USER LUCUUU WKWKKW yg scene pantat lintah sm minum air gigi palsu bangke bgt😭😭,1,0,0,0,0,1,0,0
@USER @USER MAKAN BIASA 😭😭😭😭 bajingan,0,0,0,0,1,1,1,0
@USER @USER Lakuin apapun yang aku suka. Banyak hal yang aku suka tapi salah satu yang ampuh buat ngilangin kesedihan adalah motoran keliling kota sambil dengerin musik 🎧 kalo dah cape yaudah balik pulang + bawa banyak makanan 😅,1,1,0,0,0,0,0,1
"@USER @USER FIKS SAMA BANGET HAHAHA, kirain aku doang yang konsumsi ini😭 soalnya sakit apapun kalo minum ini pasti sembuh pusing sakit gigi dll haha lupp neuralgin💗🫶🫶",1,1,0,0,0,0,0,1
"@USER We do have a lot of alternatives other than cannabis. Like I said, weak opioid. Kidney kau sakit sebab NSAID, tp kau ckp mostly makan pregabalin je?? Ape ni? And you don’t even answer my question pun🥰 but I taknak dahla paksa jawab",1,0,0,0,0,0,0,0
"@USER Baru sadar ini editan. Gara2 kulkasnya sama abu2. Tadinya kayak, ""hah? Ini berdiri sebelah mana di dapurnya ada etalase makanan"" 😭😭😭",0,0,0,0,1,0,0,0
@USER minuman pait kayak brotowali aja aku tetap beli sejrigen min demi taehyung dpt untung banyak biar tidak dimarahin boss 🤣,1,0,0,0,0,0,0,1
"@USER Marah boleh, tapi cakap mcm ni kat anak mmglah xpatut langsung. Kalau rasa x boleh tahan sgt nak marah, angkat kaki keluar pergi minum mamak 🤣",1,0,0,0,0,0,1,0
@USER wiiih aku uda ga minum kopi mbaa tp ntar tak inguk e nek sempat. mkasii mba prinka 🐰♥️,1,1,0,0,0,0,0,1
"@USER ga horor sih, tapi siapa yg gak sakit abis nonton org makan makanan bekas bekas gitu😀🤌🏼",1,0,0,0,0,1,0,0
@USER Hahaha validd belom afdol kalo ga ngemie😂 biar ga marah pertama makan buatan rumah dulu🤭✌️,1,1,0,0,0,0,0,0
"@USER morning pokoknya mah semangat karena bsk libur kalau libur, kalau enggak yaudah tetap semangat juga,awali pagi dengan minum dan sarapan bukan harapan yg ga pasti, semoga hari ini ada yg baik untuk u, have a sweet day 😼💌",1,1,0,0,0,0,0,1
@USER Aku muk mkn makanan bukan mkn harapan palsu betie 🥺🥺,0,0,0,0,1,0,0,0
@USER @USER wah ternyata kita semua kaya ya sampe bisa ngasih makan segitu banyak🥴,1,1,0,0,0,0,0,0
"@USER @USER Hahaha gpp mba asal aman aja bt dianya, yg di pikirin bukan kitanya 😅 gegara liat ceramah pak Ustadz yg blg gpp klo uda di icip kucing kita makan jga ya udah lanjut kl sya 😅😅",1,1,0,0,0,0,0,0
"@USER sering ditanya: ""emang bener ya kalo makan .... bisa sakit .... ?"" 😭",0,0,1,0,1,0,0,0
"@USER huhu😔, semoga hari mu bsk lebih menyenangkan yaa,semangat kak chikaa🫶🫶��, jgn lupa makan &amp; tidur yg cukup👌,jgn begadang nanti sakit",1,1,0,0,0,0,0,0
"@USER semoga bsk hari mu lebih menyenangkan yaa,jgn lupa istirahat dan makan yg cukup,jgn begadang nanti sakit👌",1,1,0,0,0,0,0,1
"@USER @USER deg2an kek mo modol tp gabisaa. seminggu sblm akad bakal susah makan ga nafsu blasss, kepala sakit krn org rumah bikin rusuh😮‍💨. emosi campur uduk pokoknyaaa",0,0,1,0,1,0,0,1
@USER aku aku akuuuu! aku sampe sering banget makan menu singkawang. kebetulan ga jauh dari rumah ada resto singkawang yang otentik banget menunya 😍,1,1,0,0,0,0,0,0
@USER Makan minyak pagi hari jg buruk😁lgian makan ginian pas pagi kn jg aneh,1,0,0,0,0,0,0,0
"@USER Semenjak tinggal di jpn, sangat terasa perbedaannya krn di sini bnyk bgt makanan u/ diet yg di jual di conbini, dan jg ga ada jeroan apapun🥹 street food? Klo pas ada festival aja, itupun udh pasti ga aneh2 makanannya…",1,0,0,0,0,0,0,1
"@USER sejak ada terbul kering, jadi jarang makan yang original. adonannya tebel + toppingnya bikin enegggg walopun cuma keju kacang doang🥲",0,0,0,0,0,1,0,0
@USER Ah... Aku ga kepikiran ke sana 🥲 bengkak dan gatelnya masih ampe skrg pun.. semalem karena takut alergi beneran yg kepikiran malah minum ceti.. 🙈,0,0,1,0,0,1,0,0
"@USER long time no see, gimana harinya ? semoga baik ya kalau gabaik mungkin besok bisa lebih baik jangan lupa makan malem ya kamu nanti sakit, biaya rumah sakit sama puskemas mahal soalnya 😀 LINK",1,1,0,0,0,0,0,0
"@USER Haii, selamat hari rabuu🤩 Apapun kegiatanmu hari ini semoga diberi kelancaran dan kemudahan aamiin Jangan lupa untuk makan siang yaa 🤍 Semangat hari ini orang hebat 🤍🤍",1,1,0,0,0,0,0,1
@USER gabisa makan mie lagi sakit maag😭,0,0,0,0,1,0,0,0
@USER Ahaknsisndn sakitt bangwtt itu☹️ Banyak minum air putihh,0,0,0,0,1,0,0,0
"@USER maaf baru bales :( selamat hari rabu, jangan lupa nanti makan siang yaaa. have a nice day! ☀",1,1,0,0,0,0,0,1
"@USER @USER Maksa minta makanan + rokok, giliran disikat merasa tersakiti😂",1,0,0,0,0,0,0,0
"@USER @USER Sumpah jahat banget ini emak2 😡 belum pernah apa ya ngrasain disminor di mens hari 1 kek apa sakitnya,klo ga minum obat bener2 ga bisa aktivitas.",0,0,0,0,0,1,1,0
"@USER Done, salam kenal ya kak😻 thanks for GA and Happy birthday for you too, Semoga sehat selalu dilancarkan rezekinya dan makan banyak”🥳🎂 semakin sayang sama straykids💗💗💗 LINK",1,1,0,0,0,0,0,1
"@USER Sakitnya bkn krn puase jd rapopo kalau lanjut puasa kata dokternya, nanti minum obatnya tuh pas buka sama pas saur. Enak banget ni dra beratku turun terus kata rangorang aku kurusan 🤣",1,1,0,0,0,0,0,0
"@USER Udah minum sih, tapi masih sakit.. Kayanya butuhnya diturunin hujan duit deh 😓",0,0,0,0,1,0,0,0
"@USER @USER @USER Kami Lebih Takut anak anak kami gak Makan Karena Sulitnya Ekonomi daripada Covad Covid,, mending Kena Covid Sekalian Mati,, daripada Kelaparan!!😡😡😡😡",0,0,1,0,1,1,1,0
"@USER @USER kak nandaaa jangan sakitt, rajin rajin minum vitamin kakk @USER foto uji sangat membantu buat jadi booster kak 🫢 semoga obat dari dokternya mempan ya kak, jangan sampai ada yang tumbang lagi 🙏🏻",1,1,0,0,0,0,0,1
"@USER Iya nas agak takut jadi batal krn pas di tengah2 minum aku sadar lg puasa. Dulu2 makan/minum pas puasa cuma di mimpi aja, ini tumben begini 😑",0,0,1,0,0,0,0,0
@USER suruh minum puy barangkali dia masih puasa..sayang2 puasanya cm dapet haus dan lapar aja😞,0,0,0,0,1,0,0,0
@USER @USER Eum? Kenapa Felio di perintah untuk memakan kakak angkasa 😫😣tidak mau nanti kakak angkasa mengulang kalau Felio makan 😭tidak Felio tidak mau kehilangan kakak angkasa TIDAK MAU 😭😭,0,0,1,0,1,0,0,0
"@USER Hari ini hari yang cukup berat kan? Ayok istirahat, makan makanan yang kamu mauuu dan semoga hari esok banyak kebahagiaan yg berlimpah, sedih dan nangis boleh kok tapi jangan berlarut ok? Rest well and don't skip dinner❤🍭💌💐🦄☺🌬🍰",1,1,0,0,0,0,0,1
@USER sakit hati baru makan lngsg ee💔😭💔😭,0,0,0,0,1,0,0,0
"@USER Banyak tenaga pasti habis makan ya! Kok Caly gaditawarin, kak?! Sudah nambah berapa personel cantiknya, kak? Personelnya ngga diculik ke dm juga, kan?! 🫣",1,0,0,1,0,0,0,0
@USER gk minum susu protrein huhuhuu habisssnya gk kuat pd sakit semua 🥲,0,0,0,0,1,0,0,0
"@USER tolong titip salam utk ubel ya, jangan lupa makan dan ttp semangat, milo rindu sm ubel dan meowma 🧡🧡 aku ga bisa kontak ubel ke ig krn ga pny 😢",1,1,0,0,0,0,0,0
"@USER Amin, maacii Qey🫶🏻 Ga rutin, kan sakitnya sekali ini aja wkwk. Udah minum obat kok, ini siap-siap mau bobo hehe.",1,1,0,0,0,0,0,0
"@USER NANTI AKU KEDAPETAN APANYA KALAU DIABISIN UNNIE! &gt; : [ unnie nggak boleh mam cake banyak-banyak, nanti dimarahin sama dokter gigi unnie, lho. 😣💢 gimana kalau abis itu enggak dibolehin lagi buat makan yang manis!! ૮꒰◞ ◟ ྀི꒱ა",0,0,1,0,0,0,0,0
@USER @USER gak asik kak cuma menyampaikan opini marah2 terus kabur mute notif 🙃.. ga ada bahan hiburan makan siangku untuk menonton twitwor 👎,0,0,0,0,0,0,1,0
"@USER Eeeuh waktu aku sakit padahal dimarahin ga makan obat, sama wae ayang 🙃🙃🙃 cepet sembuh yaaang, minum obatnyaa dijaga pula makan minumnyaa 🫶🫶🫶",1,1,0,0,0,0,0,1
"@USER Menurut gweh yea. Soalnya gk suka minum kopi, bahkan gk pernah minum. Paling cuma nyicip dan itupun gk kuat pen muntah gegara pait bat 😩 mana aftertastenya aneh 🤢",0,0,0,0,0,1,0,0
"@USER Gagal puasa gara gara sakit gigi, kirain bisa di tahan tau nya tambah sakit alhasil batal dan minum obat😑",0,0,0,0,1,0,0,0
"@USER HAHAHA. Benar banget, kak! Balik ke rumah, mandi keringat. 😭 Kalau gerah, udah pasti gerah banget. Mau tau apalagi yang bikin gerah, aku enggak minum es, minumnya yang hangat-hangat juga. Kakak jadinya makan apa nih?",1,1,0,0,0,0,0,0
@USER Yep. “Disclaimer : Tolong jangan rasis. Babi adalah makanan utama bagi penyokong Kerajaan yang ada pada hari ini. 🫢” Umat islam cakap mcm ni ke? Tanggal la kopiah tu. Buat malu agama je. Nabi mesti sedih tengok,0,0,0,0,0,1,1,0
@USER WKWKWK BAHASA KASARNYA GUA BESER PEK. Apa gw harus minum anti diuretik ya 😭😭😭,0,0,0,0,1,0,0,0
"@USER Iye! I berpantang dulu mak i tak bagi minum air, tak boleh makan ayam. Pergi checkup nurse dengan doktor dorang marah lepastu datang rumah terus suruh mak i masakkan untuk i lauk protein sebab nanti luka lambat sembuh 😂",1,1,0,0,0,0,0,0
"@USER Pagi raya rasa senang, Semua makanan sudah terhidang, Harap pantun menambah tenang, Moga bahagia bersama tersayang. Salam Aidilfitri dari 💚🤞 LINK",1,1,0,0,0,0,0,1
"@USER ️️ ㅤ ㅤ ㅤ ㅤ ㅤ 𓆩🧸𓆪 selamat hari rabu -!! sorry for late replay hari ini semangat aktivitasnya, jangan lupa makan dan minum yang cukup. semoga hari ini ratenya 10/10 buat kamu ♥︎ㅤ ㅤ ㅤ ㅤ ️️ ️️ ️️ ️️️️ ️️ ️️ ️️️️ LINK",1,1,0,0,0,0,0,1
@USER awali pagimu dengan sarapan🍝🍳 dan jgn lupa perbanyak minum air putih agar tidak dehidrasi🥤 semoga harimu menyenangkan dan banyak hal baik yg datang🧚🏻‍♀️🌻,1,1,0,0,0,0,0,1
@USER awali pagimu dengan sarapan🍝🍳 dan jgn lupa perbanyak minum air putih agar tidak dehidrasi🥤 semoga harimu menyenangkan dan banyak hal baik yg datang🧚🏻‍♀️🌻,1,1,0,0,0,0,0,1
@USER minum kopi? semangatttt ra kamu pasti bisa nahan ngantuk 💪🏻👊🏻,1,1,0,0,0,0,0,1
@USER alamak makanan juga hahahaha. sayangkann dah la tertunggu tunggu lepastu jadi macam ni sedih gila 🥲,1,0,0,0,1,0,0,0
"@USER Makan bakso pedess bgt yg panaz,,trus minum es dingind,, hmmmz yh trus ajah gt biar mkin krasa sakitna 🥰",1,0,0,0,0,0,0,0
"@USER Heyyow ayy 👋🏻 semoga hari ini lebih baik dari hari sebelumnya, janlup jaga kesehatan yh nnti klo sakit dimarahin ayank 🥺 dan mam sama minum yg cukup okenggg 😋. Cemunguttt menjalani aktivitas nyaa yhh 💪🏻, have a good day~!! 😻🫶��✨🌷",1,1,0,0,0,0,0,1
"@USER long time no see, gimana harinya ? semoga baik ya kalau gabaik mungkin besok bisa lebih baik jangan lupa makan malem ya kamu nanti sakit, biaya rumah sakit sama puskemas mahal soalnya 😀 LINK",1,1,0,0,0,0,0,0
@USER rafka gimana harimu? baik 👍🏻 atau buruk 👎🏻? jangan lupa istirahat karena besok masih hari kamis jadi malam ini harus minum yg manis manis. selamat beristirahat LINK,1,1,0,0,0,0,0,1
"@USER selamat malam, nih aku ada minuman berenergi buat kamu, dijamin besok bangun tidur langsung seger dan semakin semangat menjalani hari-harimu yg suram itu, jgn lupa diminum 🤗 LINK",1,1,0,0,0,0,0,1
"@USER ️️ ㅤ ㅤ ㅤ ㅤ ㅤ 𓆩🧸𓆪 selamat hari rabu -!! sorry for late replay hari ini semangat aktivitasnya, jangan lupa makan dan minum yang cukup. semoga hari ini ratenya 10/10 buat kamu ♥︎ㅤ ㅤ ㅤ ㅤ ️️ ️️ ️️ ️️️️ ️️ ️️ ️️️️ LINK",1,1,0,0,0,0,0,1
"@USER @USER Orang2 skrg kenapadah, ga boleh mengapresiasi orang, ga boleh jg ngasih makanan buat yg jagain orang sakit😭😭 sakit semua emg pasca pandemi",0,0,0,0,1,0,0,0
"@USER @USER Betulll, as orang yang makan makanan rs dalam keadaan tidak sakit, makanannya enak. Malah pen nambah 😭 Laper banget waktu itu abis op udah puasa 24 jam.",1,0,0,0,0,0,0,0
@USER gue keknya ga masalah pantang makan. cuma rasa sakit + rasa paniknya yg bikin nyiksa 😭,0,0,1,0,1,0,0,0
@USER astaga nunggu kebelet dong😭😭 ngga sakit kah perutnya?? tapi at least jangan sampe lupa minum ya sarr :’,0,0,0,0,0,0,0,1
"@USER Makasih udah sayang sama Bidi, Minji! Kamu juga harus semangat yaa kamu berhak bahagia setiap hari. Jangan lupa juga buat makan dan minum biar nggak sakit! 🥺",1,1,0,0,0,0,0,1
@USER takut mabuk aja minum air kelapa malem2🤣🤣 mana satunya baru selesai op wkwkwk,1,0,0,0,0,0,0,1
@USER matcha adalah suatu gabungan dari indahnya rumput dan air 🗿 kata mamah apapun masalahnya matcha solusinya minum minuman apa yg sering biking ga percaya ? matcha cih 😅 Yahahahaha ayonima acumalaka LINK,1,1,0,0,0,0,0,0
@USER Huwaa ada yg mengerti penderitaanku. Iyaa maren tuh tenggorokan sakit bgt dahh kebanyakan muntah mpe gk tau lagi🥲 yess maaam. Ini aku balik healthy diet lagi gk mau sembarang makan dlu 🥰💜,1,1,0,0,0,0,0,1
"@USER @USER Gulai tempoyak tuh enak bgt, dlu pertama kali pindah ke Jambi kek aneh bgt di kasih makanan kek gtu apalagi gue lahir dan besar di Jawa kaga ada makanan kek gtu, tp pas nyoba ternyata enak bgt😭",1,1,0,1,0,0,0,0
"@USER selamat malam, nih aku ada minuman berenergi buat kamu, dijamin besok bangun tidur langsung seger dan semakin semangat menjalani hari-harimu yg suram itu, jgn lupa diminum 🤗 LINK",1,1,0,0,0,0,0,1
"@USER Pas sakit aja sih kemaren, soalnya gak bisa masuk makanan sama sekali cakue sama ayamnya aja di muntahin lagi. Tapi kalau lg sehat mah segala di aduk 😊😊",1,0,0,0,0,0,0,0
"@USER aaaa pantesan km jarang muncul:(( kaga kesehatan rain, minum air yang banyak sama istirahat. semangat yaaa bentar lagi liburan semester!!💗",1,1,0,0,0,0,0,1
"@USER Hari ini hari yang cukup berat kan? Ayok istirahat, makan makanan yang kamu mauuu dan semoga hari esok banyak kebahagiaan yg berlimpah, sedih dan nangis boleh kok tapi jangan berlarut ok? Rest well and don't skip dinner❤🍭💌💐🦄☺🌬🍰",1,1,0,0,0,0,0,1
"@USER @USER Bnr jg ya, w selama ini tiap sakit gigi cm minum mefinal sm ponstan, pas udah ga sakit ga berangkat ke dentist, pdhl harusnya kan berobat ya biar ditangani dan next time ga gitu lgi 🥲🤣",1,0,0,0,0,0,0,0
"@USER @USER Biasanya kalo gue marah paksu beliin makanan atau kasi duit, kalo dia marah tinggal ngajak wleoleo kelar masalahnya 😅",1,1,0,0,0,0,0,0
"@USER Begitu ya ~ Saya sedang mencari kepiting mentah dan saya menemukannya! Tapi ini sangat jarang. Jika ingin makan, pergilah ke Hokkaido dll... Sayangnya tidak bisa makannya di restoran tempat saya pergi😭",1,1,0,1,0,0,0,0
"@USER AKU PULANG LANGSUNG DENGERIN (FIRST TIME) AND INDEED... warnet vibesnya jadi kerasa banget.... 😭 beam pasti tipe yang ngekorin denji kemana-mana karena ""keren"", ikut-ikutan ke warkop tapi gabisa minum kopi jadi mesennya soda gembira 😭",0,0,0,0,1,0,0,1
"@USER Semangat ya sayang, kamu pasti bisa 😍 Jangan lupa kamu beli jajan/makanan favorit biar mengurangi sedikit stress kamu",1,1,0,0,0,0,0,1
"@USER aamiin ya Allah, kamu juga Naaaa❤️ ini tementemenku malah banyak yang sakit, semoga kamu sehat yaaa. banyakin minum air putih, mamnya yang sehat juga",1,1,0,0,0,0,0,0
"@USER Aku juga, udh 57 koma sekian, udh mulai engap, sering sakit, sering ngedrop, udh ngerasa ngga sehat banget, udh mulai ngurangin minuman manis, mulai work out lagi, Semoga lingkar perut ini bisa mengecil lagi 😞",0,0,0,0,1,0,0,0
"@USER kak uisss jgn lupa istirahat, mam yg ena, minum air putih yg cukup. sedih boleh tp jgn berlarut2 yaa kaaaa, smg km selalu sehat dan kebahagiaan bakalan dateng buat kmmdan selaluu bahagia. Aamiinn.. peluk jauh🤗🥺💗",1,1,0,0,0,0,0,1
"@USER I'M NOT SURE tapi kayaknya mereka lagi minum teh terus tiba-tiba mati lampu, abis itu tehnya tumpah ke artem terus mc ngelapin tapi malah berakhir ambigu gitu. 😳",0,0,0,1,0,0,0,0
@USER halo sera👋🏻! ada malming kemana nih? di rumah🏠 aja atau jalan jalan🛵? jangan lupa makan malam ya! jangan tidur larut jugaa biar gak sakit😷!,1,1,0,0,0,0,0,1
"@USER Duh sedih banget huhu. Moga bisa balik dananya huhu. Jadi inget, kakak gue dulu beli emas pakai kurir, sama toko emasnya ditulis makanan beku, harus segera masuk kulkas. Ternyata buat menghindari kayak gini 🥲",0,0,0,0,1,0,0,1
@USER selamat hari rabu 👯 how's sleep? 🤔 nyenyak ga nie bobo nya? 💁🏻‍♀ don't skip ur breakfast 🥞🥛 minum air putih juga jangan lupa🥤&amp;&amp; don't forget to take a bath 🛀 have a nice day 🧚🏻‍♀🌷,1,1,0,0,0,0,0,1
"@USER Makan tepat waktu yaaa sayangku, jangan suka nunda makan euy👊",1,1,0,0,0,0,0,0
@USER @USER kesedihan sudah menjdi makanan sehari-hari👍🏻,0,0,0,0,1,0,0,0
"@USER Wahh suka makan apa tuhh? Kebetulan gw suka masak, siapa tau nanti bisa kasih makanan yg sesuai 🤗",1,1,0,0,0,0,0,1
@USER Duh itu tapikk kopi salah satu kenikmatan duniawi😭🫠 Jahe ya gw doyan tp minuman occasionally kalo lagi dingin or sakit or pengen jamu ajaaa🥲,1,0,0,0,0,0,0,0
@USER Semoga lekas sembuh mas'e jangan lupa obat nya di minum yah &amp; kalo masih nyeri jangan banyak di gerak yah takut tambah sakit bengkak sehat-sehat yah mas 🫶,1,1,0,0,0,0,0,0
"@USER Laki laki pling parlente di loewy, tuh! Haha, orang ambon bilangny 'paleng bastel', paling asik, baik, gilak juga. Aku ultah, doi bikin jd mabuk pake 'nine ball'.. 9 gelas minuman dibomb jadi satu 🤣🤣",1,1,0,1,0,0,0,0
"@USER Hari ini hari yang cukup berat kan? Ayok istirahat, makan makanan yang kamu mauuu dan semoga hari esok banyak kebahagiaan yg berlimpah, sedih dan nangis boleh kok tapi jangan berlarut ok? Rest well and don't skip dinner❤🍭��💐🦄☺🌬🍰",1,1,0,0,0,0,0,1
"@USER agak ga enak badan sih kak, lagi pilek sama tenggorokan ku sakit😞 but it's okay udah minum obat juga😁🫶🏼",1,1,0,0,0,0,0,0
"@USER Minraaa, plisss sampe kapan ini sio sakit 😭😭 ga kuat beneran 😭😭 kira2 nih kira2 aja, kamis udh resolusi belom? Aku mau minum vitamin yg banyak biar kuat",0,0,1,0,1,0,0,0
@USER Cinta sejati itu merek makana apa kakak pgn aq makan terus aku keluwarin di kamar mandi biya gk sakit perut kak😁🙏🏻,1,1,0,0,0,0,0,0
@USER Kifkiffff ana khouya men l barah tan makan wallouuu sghir marahch yeqra lyouma juste bach yechri 😂,1,0,0,0,0,0,0,0
@USER Selamat makan rabu! mam yang banyak🫶🏻,1,1,0,0,0,0,0,0
@USER Makan dulu ya kak nanti sakit😭💗,1,0,0,0,0,0,0,0
"@USER Bayi itu suci kaga nanggung dosa orang tua nya , nama itu ada artinya . Mau makanan halal pun tetep harus tau posisi nya di beri nama . Kebetulan nama tersebut artinya bukan ditujukan ke sembarangan orang yang menyandang 😊",1,0,0,0,0,0,0,0
"@USER Marahin itu sahabat aku sekaligus si aa, yahh, mening minum sampai muntah saja sama aku 😉",1,1,0,0,0,0,0,0
"@USER Doa terbaik buat semuanya, semoga selalu sehat, untuk yang lagi sakit semoga cepet sembuh dan dapat menjalankan aktivitas seperti biasa, jangan lupa makan, tidur yang teratur,jangn lupa juga obatnya di minum 🩶",1,1,0,0,0,0,0,1
"@USER Absurd mas Raden, banyak hal yang tiba-tiba buat saya tambah yakin 2023 ujianya berat tapi nikmat 😁 bersyukur aja yang penting pagi bisa minum kopi sambil tersenyum 😂",1,1,0,0,0,0,0,1
"@USER Akhir tahun waktunya istirahat yg cukup, minum obat dan tidur cepat karena hampir 2 bulan dikejar deadline kerjaan sampe begadang dan bolak balik sakit 💪",0,0,0,0,0,0,0,1
"@USER Makan yang banyak ya bu biar ga gampang sakit magh, love u❤️",1,1,0,0,0,0,0,0
"@USER Mau bgt dong, malah ku ambilin makanannya minumnya, bahkan kalo sakit selalu kuingetin minum obat yg ku kasih, mantan pacar kan gk semua berujung perpisahan kan? Yg paham2 aja🤭",1,1,0,0,0,0,0,0
@USER saya Ojol dan pas anter makanan kerumah cust ada anak kecil yg teriak dan riang sambil bilang *asik makananya datang* 😁,1,1,0,0,0,0,0,0
@USER apa yg dikit raden? cece kalau sakit emang jarang banget mam obat tpi kalau diomelin ama mama baru deh cece makan😅,1,0,0,0,0,0,0,0
"@USER Jadi nasi yg elu makan, lu tanam sendiri, lu panen sendiri, lu giling sendiri lalu lu mask sendiri? Sakit jiwa 🤭🤭",1,0,0,0,0,0,0,0
"@USER Semoga sukses kk rael! Semangat yaa! Jaga kesehatan kk, jangan lupa waktu, waktunya tdr ya tdr, waktunya makan ya makan, jangan sakit Yaa😘🤍",1,1,0,0,0,0,0,1
"@USER rafaa minum air putih yang banyakk, makan jangan lupaa, jangan capek capek plss, jangan sampe sakitt 😔😔😔",0,0,0,0,1,0,0,0
@USER Makanan lebih sehat?????? Pls doktor kerja je la bg mc dkt pesakit😢,0,0,0,0,1,0,0,0
"@USER tapi doktor. kalau hari2 makan pun sakit, tak makan pun sakit😂",1,0,0,0,0,0,0,0
