text,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
"@notfanyatall jangan takut pan, periksa aja. serem emang tapi besokbesok kalo sakit udah tau mau minum obat apa, gaperlu ke dokter lagi 🥺",0,0,1,0,0,0,0,1
@nothabijik @ketengahketepi Totw + medicplus salmon oil + brewer yeast (baru start) . Tapi nanti dia makan macam mukbang lah ahahah salam poket kering ditengah bulan 🥹,1,1,0,0,0,0,0,0
"@nothingbutoke Udh minum obat? Sakit gigi tuh emang paling ga enak bangeeeet, gws yaaa 🥺",0,0,0,0,1,0,0,0
@nothingfromari @babufess Terimakasih bro/sis ☺️ btw mau nanya selama ini Raiden udah ngasih makan/nanggung berapa banyak orang? Semoga lebih banyak dari Nahida ya bro. Amin ☺️,1,1,0,0,0,0,0,0
@notiondesire kata laki gue “sate taichan senayan minggir dulu” 😆 makan ini dijamin ga bikin sakit tenggorokan ya ges soalnya pake himalayan salt coyyy 👍🏼👍🏼👍🏼,1,1,0,0,0,0,0,1
@notmeaswellou @andihiyat ... Makanan sehari hari saya itu mah :) ampe bosen akunya di bilang jutek. PADAHAL MAHH NGGAAA NJER 😩. Aku diem aja di sangka marah 🙂🤙🏻,1,0,0,0,0,0,0,0
"@notsadg_rl @tanyarlfes satu-satunya mie instan yg gak sanggup aku habisin, pop mie pedes dower ini, baunya aja udh bikin idung sakit. makan mie ayam geprek 2bks gak ada apa2nya😅",0,0,0,0,0,1,0,0
"@notsilkygirl @tanyakanrl Hai kak, kalau bayar 1 ya dapatmy 1 gelas, ya. 
Mungkin drpd ambil minum tp ga bayar, bs diakalin dgn bawa minum sendiri dari rumah aja kak. Selain hemat, jg menjauhkan diri dr praktik koruptif kecil2an. 😁",1,1,0,0,0,0,0,0
@notyourazim @doqtahu sebab dia yg sakit tak lalu nak makan 😭 kita je yang boleh tolong habiskan HAHAHAHAHA,1,0,0,0,0,0,0,0
@nourzeyen thanksss ya lovee🥺🥺 IYA AKU SAMPE DEMAM😭 mana sampe skrg tuh masih ngilu bgt. makan jga sakit. iyaa minum paracetamol kok aku.. thankss yaa babe 🥺🩵,1,1,0,0,0,0,0,0
"@novIdyllic Wkwkwkwk. Teh pucuk ga pernah gagal sih emang. Rasanya universal. kayaknya aku udah dihapalin sama mba² kasir yg hobi beli susu literan, beli minuman aneh², bawa totebag, dan bayar selalu debit utk menghindari pungli recehan.👍🏻",1,1,0,0,0,0,0,0
@novendeetta Huhu sama sayangku aku aja pas lebaran kemarin malah sakit 🥲 jaga kesahatan terus ya banyak minum air putih pokoknya. ❤️,1,1,0,0,0,0,0,0
"@noveslette SAKIT KAH????😢😢 banyakin istirahaaat, mam nya jangan telat, minum vitamin juga kalo perlu!! aku kemarin sakit sedikit tapi sekarang sudah sembuh !!! 😯😯😯😯",1,1,0,0,0,0,0,0
@novimardiana Kalo aku lg PMS seneng minum teh chamomile. Terus tenang terutama jd ga pngn marah2 😂✌️,1,1,0,0,0,0,0,0
"@novira_ihdian @ourchetypes @tanyakanrl minum pocari kalo perut kosong n ada sakit maag bs memicu sakit maagnya.

yg aman emg oralit 🤣",1,0,0,0,0,0,0,0
@novnsiey @tanyarlfes Hahaha iya bener banget. Masa-masa hamil itu hal gapenting juga dinangisin. Pengen makan sesuatu tp yg jual tutup atau gaada itu bisa bikin nangis nyesek kaya yang paling tersakiti🤣,1,0,0,0,0,0,0,1
"@novvly Heyyow novv 👋🏻 semoga hari ini lebih baik dari hari sebelumnya, janlup jaga kesehatan yh nnti klo sakit dimarahin ayank 🥺 dan mam sama minum yg cukup okenggg 😋. Cemunguttt menjalani aktivitas nyaa yhh 💪🏻, have a good day~!! 😻🫶🏻✨🌷",1,1,0,0,0,0,0,1
@novylailatuz Aamiin. Baru kali ini dibikin pusing krn anak sakit. Biasanya kalo minum asi paling lama 3 hari udah sembuh 🥲,0,0,0,0,1,0,0,0
"@nowplayingbts ya Allah mau nangis tp gimana ya :( semangat marwa kalo udah kepercayaan susahh, sbnrnya wallahualam dan itu juga packaging makanan💔💔💔 kecuali sengaja gambar atau gmn gatau ah sksjsksk",0,0,0,0,1,0,0,0
"@noxiyous ️️ ️️️️ ️️
️️ ️️️️ ️️
Tapi abang udah cocok tau dipanggil oom, tinggal nyari pasangan hidup. (asik) Pinter, dong, Naufal gitu. Kalau ga beberes, nanti dimarahin nenek. 😭 Bang Adi emangnya mau bawain Nau makanan? 
️️ ️️️️ ️️
️️ ️️️️ ️️",1,0,0,0,0,0,0,0
@nrain171 betul!!!!!!! takpe kita bawak nanti untuk concert sakit tekak jerit bole minum minum 🤡,1,1,0,0,0,0,0,1
@nramiraaaaa___ Okay..Bolehlah habuan panas2 minum ayaq bunga kertas gitu ! 😋 Terus rasa semangat kebangsaan menusuk kedalam jiwa..😂,1,1,0,0,0,0,0,1
"@nraoirei hidupnya berusaha mencari makan, berenang, terus tiba-tiba ada di kukusan dan jadi lobster rebus rei 😔",0,0,0,0,1,0,0,0
@nrhmizaaaa ayang  janganla tak makan nanti bertambah sakit 🥺 kesihatan kene jaga okeh!,0,0,0,0,1,0,0,1
@nrledayu Aku teringat dulu ada tweet member tengah mengamuk masa lapar pastu dia wish some random guy drop dead. Lepas dia makan dia tweet balik minta maaf sbb lepas makan dia tetiba dapat balik humanity dia or sum shit 💀💀,1,0,0,0,0,0,1,0
@nrlsyifaak tulah doctor dah bagitau okay nak makan. tapi aku cam nak kurangkan sebab kerap sangat sakit telan terus ubat. risau je 🥹,0,0,1,0,0,0,0,0
"@nrmltzns__ Iyak terima kasih. Sebenernya udah dari kemarin. Tgl 31 Des itu parah banget. Sampai demam parah dan sama sekali ga bisa makan. Nelen ludah aja tersiksa. 😁
Sekarang tinggal masih sakit aja buat nelen.",0,0,0,0,1,0,0,0
"@nrresya Kena pakai tshirt MAKAN BUDAK bagi mak budak tu takut 😂.

Patut marah je suruh senyap. 🥲",0,0,0,0,0,0,1,0
"@nrzraa Cantik gilaa sorry bb dok dapat datang majlis adriana dok sihat, takut nk bawak dia. Nanti mari claim makan free kat danok😘",1,1,0,0,0,0,0,1
@nschvein @infotwitwor_ Wkwk gak malu bgt mbak dah di up kesini masih nonggol lu. Akibat makan uang haram terus jadi otak lu sengkelek 🤣🤣,1,0,0,0,0,0,0,0
@nsprlbsybn Kena disariki ummi ikm makan es bisa sakit gigi 😂,1,0,0,0,0,0,0,0
@nsvrn_ Ibuku habis masak ayam. Ditinggal pergi bentar ilang semua ayamnya. Tp tudung sajinya kok rada geser. Ternyata dimakan kucing. Mau marah tp gimana. Ngga marah kok ya yg dimasakin aja blm ada yg makan🤣😂,1,0,0,0,0,0,0,0
"@nsyifaqp @FOODFESS2 i feel uuu 🥲🥲
klo ada rasa aneh dikit merujuk ke pedes pasti lngsng ngeh dan ilang nafsu makan",0,0,0,0,1,0,0,0
"@nthrbrknstrng @tanyakanrl Yang paling gak makan waktu kak.
Soalnya kalau dilihat-lihat yang kena sih udh prosesor nya kak, takut eror mendadak pak lagi mengendarai 😅😅

Btwwwww aku bukan Abang Abang ya kak 🤣🤣🤣🤣",1,0,0,0,0,0,0,1
@nttwiin iyaa padahal tadi aku makan banyak🫠🫠🫠 gapapa gabut tuh enak kadang2 WKWKWK salam kenal ya jaraaaa🤝🤝,1,1,0,0,0,0,0,0
"@nu_online Gus saya baru tau, saya niatnya di sahur puasa syawal padahal saya masih ada utang puasa 6 hari karena sakit diharuskan minum obat oleh dokter. Itu bagaimana gus🙏  itu harus qadla puasa dulu ya gus, waktunya sudah setengah hari ini",0,0,0,0,0,0,0,1
"@numpangmaen99 Enggak. Aku kecewa di tahap terlampau kecewa gt lho.
Jadinya gak bisa marah, malah ketawa 😂
Kayak ""hah kok bisa makanan kayak gini disajikan""",1,0,0,0,1,0,0,1
"@nunoogom Wkwkwk tapi kan konsepnya mabuk masa minum cola 🥲 dia bawa minuman andalannya itu deh kayaknya
Nggak sabar nunggunya, pasti seru. Bintang tamunya seru-seru soalnya",1,1,0,0,0,0,0,1
@nuraaisml @ngidamMY Kalau aku pulak study kat jb jadi sakit hati dengan cara bungkus makan kat sana. Macam tak kasi orang makan minum🤣,1,0,0,0,0,0,1,0
"@nuramiamalia Makan kenyang
Ga makan lapar
😭😭",0,0,0,0,1,0,0,0
@nurdyha_ pregnant takleh cabut gigi doc cakap unless kalau dah memang teruk sangat😥 ni dah sampai takleh tidur sakit doc cakap kena makan painkiller dulu tengok mcm mana seminggu,0,0,1,0,1,0,0,0
"@nurfaridatulh Mungkin krn aku jg ngurangin bgt minuman yg manis2 sama jarang bgt jajan diluar yg berminyak gt. Btw semangat dietnya jg kak, semoga ttp konsisten sampe target 🥰",1,1,0,0,0,0,0,1
@nurfataniahh @mfrbmn Makan pedas nnti perut sakit wei 😤,0,0,0,0,0,1,1,0
"@nurulaminhamid Nah bagi lagi sakit hati. 
Mydin ✅  restoran mamak pulak. 🖐🏻
Formula ekonomi ✅ 

Orang sebut tu supaya beringat jangan ikut un pis jual agama main kebencian bangsa sebab beza politik. https://t.co/m5jZwanRVW",0,0,0,0,0,1,1,0
"@nuswantara_7 @Supriya77456669 @Pra__93 Juragan harus diet,ini makanan khusus babu biar kuat menghadapi tingkah juragan yg absurd 😆😆😆😆😆😆😆😆😆😆😆",1,0,0,0,0,0,0,0
@nutellafellaz @aan__ Betul aku kadang gabisa makan nasi 2 harian gitu cuma makan yg kering kayak roti. Kalau nasi berasa aneh krena mual 🤣,1,0,0,0,0,0,0,0
"@nveksi huhuhuhu jangan lupa istirahat yahhh, jangan lupa makan juga bair nggak sakit, +++ minum vitamin!!!! aku hari ini biasa aja sih wekekekk soalnya libur🫠",1,0,0,0,0,0,0,0
@nvtello I mean aku sering sakit kalau minum pop ice tapi kalau minum eskopi gapapa (aneh) 🙁 sama samaaa!! semangat sasa buat hari inii ❤,1,1,0,0,0,0,0,0
@nvtello SIAP SAYANG 🫡 jangan marahin aku lagi... janji nanti gak minum kopi banyak :( kucingnya lucu banget...,1,1,0,0,0,0,0,0
@nwavier tuhh sampe makan aja gak teratur.. bener2 jay keknyaa sepanik itu tau phs masuk rumah sakit. trs gimana kalau jay sampe tau keadaan phs skrng takutnya jay tbtb pindah cita2 jd ilmuan😭😭,0,0,1,0,1,0,0,1
@nwoce @tanyarlfes iyaa benerr bgt ketergantungan klo gk minum sakit bgt🥲,0,0,0,0,1,0,0,0
"@nxjwanasir Hihi..best kan naik business class ETS...tak terasa sakit belakang pun walau duduk lama🤭 makanan pun sedap kalau time bkn bln puasa.. nnt kalau nk g lagi area utara, nk naik ETS je la...🤣",1,1,0,0,0,0,0,1
"@nyaangii9 Siapp udah aku tepok+unyel2 tapi anaknya gak ada yang bangun alias lagi cosplay jadi mayat 👍
Salam juga buat acil sama bocilnya nyang yang lucu, jangan lupa terus minum susu biar ndut 🥰",1,1,0,0,0,0,0,0
@nyctophilz makan gaji buta ini kucing-kucingku 😞 jobdesk menghiburnya berkurang,0,0,0,0,1,0,0,0
"@nyextir Hai kak jegan! Ayo awali senin cerah ini dengan penuh senyuman, semoga kebaikan akan datang menemani mu hari ini! jangan lupa sarapan dan minum air mineral yang cukup! Semoga harimu menyenangkan 🫶🏻 https://t.co/nFfKRWyCeh",1,1,0,0,0,0,0,1
"@nyonyahsyuper Ini kalau makan nastar buatan nyonyah pasti makan 1 aja gak cukup, gede² pasti fillingnya melimpah 😍",1,1,0,0,0,0,0,0
"@nyotBOMI Haloowwwwww!✨

Gimana nih hari Rabunya? Seru dong pasti! Udah makan belum? Rassy bawain makanan nihh, habiskan yaa supaya nggak mubazir! https://t.co/iANsnqHHJy",1,1,0,0,0,0,0,1
@nyujiin Iya soalnya lambungnya sensitif jadi minum kopi dikit bisa sakit🥲🥲🥲 diriku sih sukanya hal-hal berbau coklat sama strawberry! Kalo makanan sih sukanya Burger,1,0,0,0,0,0,0,1
@nyuunoona nyiapim amunisi barang sama mulai minum vitamin juga. yok kita sehaat sehatt sampe hari H  nanti jangan ada yang sakit💪💪💪,1,1,0,0,0,0,0,1
@nztsales me ci !! kalau aku sih jauh dari jangkauan hp dulu dan banyakin tidur also minum obat nya rutin 🥹🥹 if masih blm baikan aku balik ke rumah sakit sih,0,0,1,0,1,0,0,1
"@o_0nus banyakin air putih angettt, jgn sampe masuk angin nnti perutnya kelilit 😭 klo udh sakit bgt cb minum kiranti aja cannn (ak blm pernah minum tp kata temenku manjur)",0,0,0,0,1,0,0,0
@o_0nus tuh kann :(( jangan sampe telat makan lagi ya ☹️🫶🏻 emang asam lambung naik tuh udah ga enak bgt terus buat gerak juga sakit huhu :( minum air putih angett okeyy?,0,0,0,0,1,0,0,1
"@obscourityu KALO MINUM MAH GA ENAK AIR ANGET, BAU, ANEH JIJIK💯💯💯💯💯💯💯💯💯",0,0,0,0,0,1,1,0
@oceanamuu ENGGAK YA MAS MAAS! Yang harusnya lu khawatirin itu bukannya dia marah karena lu salah beli minuman tapi LAKI LU KABUR KARENA LU GAMONN 😭😭😭 Intuisi Alpha kuat apanyaaa?! Ini kejadian melongo depan mata aja masih hdjsnsbs KESAL!,0,0,0,0,1,0,1,0
"@oceandns kamu pasti bisa kok, nikmati rasa sakitnya, dengan rasa sakit itu kamu akan terbiasa, kalo ga kuat nangis aja, teriak aja, n minum obat nyeri yaa kalo ada🐱",0,0,0,0,1,0,0,0
@oceanmoonskies abis dimarahin kebanyakan minum jus😔😔😔 jadi takut mau minum subak juice lg😔😔😔😔😔,0,0,1,0,1,0,0,0
"@oceanonus eum aku inget mereka tuh kayak punya usaha warung makan, terus tiba-tiba ada gempa.. itu drama udah lama banget, aku nonton di DAAI TV 🤔",0,0,0,1,0,0,0,0
"@octofber @ceemoery wey cepet sembuh adek abangg, vio tercinta!! istirahat yang banyak. makan dan minum obatnya jangan males! abang marahin penyakitnya kalo lama lama di kamu😾 cepet sembuh ye bokemm",1,1,0,0,0,0,0,1
"@octv_melody Buset...bnyk banget keluhannya. Semangat moguuu it must be pretty hard huhu:((

Coba minum pereda nyeri atau kompres pake air anget🥺",0,0,0,0,1,0,0,1
"@oddsrecipe Iya kan, perasaan sendiri tanggung jawab sendiri lah dengan confess berkedok biar lega tuh kan gak semua orang yang diconfess bisa ngerasa yaudah pasti ada yang ngerasa gak enak juga. Pengen aku kasih makan ke tyrex jadinya. 😠😡🤬",0,0,0,0,0,0,1,0
"@odiedsaku Wkwk udah umur 20+ mulai jaga kesehatan, takut ntar penyakit gula.  Yaa sesekali minum gapapa, tapi kalo sehari aja sampe 2-3x ga deh 😭",0,0,1,0,0,0,0,0
@ododanodi Apa iya harus masuk rumah sakit dulu buat dapet makanan enak itu 😭😭😭😭,0,0,0,0,1,0,0,0
"@ododanodi Odi anak baik walau kadang usil dikit, walau udah gaada pasti odi seneng bgt punya mbabu dan masbu yg udah ngerawat dia dari 0, dikasih makanan enak, dikasih rumah yg hangat, ditemenin kakak yg baik kyk odi, you did well 🤍",1,1,0,0,0,0,0,0
"@ofBayi long time no see, gimana harinya ? semoga baik ya kalau gabaik mungkin besok bisa lebih baik jangan lupa makan malem ya kamu nanti sakit, biaya rumah sakit sama puskemas mahal soalnya 😀 https://t.co/4oYZcUvYw3",1,1,0,0,0,0,0,0
@ofHyewon Minum vitamin kalo udah mau sakit ya unnie. 🥺💖,1,1,0,0,0,0,0,1
"@ofJenii long time no see, gimana harinya ? semoga baik ya kalau gabaik mungkin besok bisa lebih baik jangan lupa makan malem ya kamu nanti sakit, biaya rumah sakit sama puskemas mahal soalnya 😀 https://t.co/dXgFl2cBYY",1,1,0,0,0,0,0,0
@ofNingyizhuo sEDIH BABGET IBEY udah minum obat belum 🥹 minum air hangat terus pakai yang hangat hangat! semoga cepet sembuh cantikku 🥹🌷,0,0,0,0,1,0,0,0
"@ofSeuls Haloowwwwww!✨

Gimana nih hari Rabunya? Seru dong pasti! Udah makan belum? Rassy bawain makanan nihh, habiskan yaa supaya nggak mubazir! https://t.co/hGrKYMZGfw",1,1,0,0,0,0,0,1
@ofashnna Yah aduh ini Asha sakit perut kak. Kayanya kalau dikasih makan nanti mual? 🥺,0,0,0,0,1,0,0,0
@ofcoursef lulusuda sarapan belum? kalo belum sarapan dulu ya nanti sakit perut😾 awali pagimu dengan minum air putih dan senyuman mu yang manis itu💘 happy weekend ya !,1,1,0,0,0,0,0,0
@official_ONEUS Jaga kesehatan ya sayangkuu! Mam minum yg banyaakkk!! Jangan smpe sakit!! Sempetin istirahat!!! Love you badag kacida😘💜💜💜💜💜💜💜💜 https://t.co/fm4MbAU1hS,1,1,0,0,0,0,0,1
"@ofkarixa Sengaja, biar bisa menghibur hari hari kalian 🐻🌚
Udh sarapan belum?
Kalo belum sini kita makan bareng, ambil aja mana yg kina suka... https://t.co/db7DtxJahc",1,1,0,0,0,0,0,1
"@ofminhyungg semangat rabuuu, jangan loyo loyoo yaaaaa. Makan yang banyak buat hari inii, jangan lupa senyum, jaga kesehatan. have a nice day, i love you!💞🦹🌼 https://t.co/l3iuNpwKDc",1,1,0,0,0,0,0,1
"@ofwendyy semangat hari seninnya, olavia! jangan lupa makan, jangan lupa minum, walaupun mungkin hari ini melelahkan tp percayalah kamu bisa ngelaluin semuanya! don’t forget to be happy! 🤍😉",1,1,0,0,0,0,0,1
"@ogliolioq @nabilalathief_ @tanyakanrl Yaampun aku ngerasain ini persis 5 hari lalu sampe minum sunl1ght (karena aku bukan pengen mati tapi cuma pgn org lain ngerti aku tuh sakit, walaupun fisikku kelihatan sehat). Cek dm, aku mau kasih sesuatu 🫶🏻",0,0,1,0,1,0,0,0
"@ohcumihitam Gua malah pengen makan uang orang lain, lihat kasus Pajak, koruptor, eKTP, ceramah Luhut ke KPK, negara aja ngajarin kita nyolong, ngapain kita tahan-tahan buat gak nyuri? 🥲 Alias, gua capek miskin.",0,0,0,0,1,0,1,0
@ohdaraa_ OEMJI OEMJI SEMANGAT KAKK. jadi inget challenge less sugarku yang gagal 😭 sekarang lagi minum good day 😭😭,1,0,0,0,0,0,0,0
@ohhellohana Bener banget sis! Kalo anabul sakit tu rasanya kita jadi ikut ga doyan makan... Pernah dulu banget Moo mencret rasanya aku jadi ikut mules-mules... 😩,0,0,0,0,1,0,0,0
"@ohmamaymy woyy kok jadi marah sih😭 bukan gw yg gak suka minum air putih tpi orang lain, ni gw cmn nanya opini doang kok🥲 Gw sendiri mah suka banget minum air putih",0,0,0,0,0,0,1,0
"@ohmybeautybank 2 kak atas bawah, impaksi. Sakitnya seminggu, tiga hari pertama cuma bisa minum susu nutrisi sama bubur sum2, hari 4-7 makan arem2 atau bubur. Merk susu nya yg entramix 😁",1,0,0,0,0,0,0,0
"@ohmybeautybank 4 gigi, cabutnya bertahap selama 2 minggu, dan selama proses cabut gigi itu bb turun 3-4 kg karena ga bisa makan 🙂
abis cabut gigi disaranin minum es sama dokternya buat ngurangin rasa sakitnya nder.",0,0,0,0,0,0,0,1
"@ohmybeautybank 9/10 sihh, ringan banget, ga bikin kering, warnanya cantik, dipake makan berat masih ada stainnya👍🏻 kalo buat minum juga minim transfer",1,1,0,0,0,0,0,1
@ohmybeautybank Aaa aku blm dicabut tp udh dipasang ekekek.. sakitnya semingguan gewla gbs makannnnn😭😭 bs si tp makan bubur,0,0,0,0,1,0,0,0
"@ohmybeautybank Aku biasanya minum paracetamol, kalo ga mempan langsung ibu profen walaupun sbenarnya katanya gabaik yh tapi sakit bat cuy ak gmau bt dan mnangis sepanjang hari🙏🏻😔",0,0,0,0,1,0,0,0
"@ohmybeautybank Aku cabut 4 gigi nder, sakit nya mnurut aku klo udh selesai dicabut nya pas obat bius nya udh ilang otu sakit nya skitaran 3 jam? Abis tu klo minum obat pereda nyeri nya gaks sakit lagi 👍",1,0,0,0,0,0,0,0
@ohmybeautybank Aku cabut 6 gigi nder😭👍🏽 sakit di 2 jam setelah bius ilang aja sih pokonya kalau sakit minum obat pereda nyeri,0,0,0,0,1,0,0,0
@ohmybeautybank Aku cabut 8 gigi🥺 dan paling lama sakitnya satu minggu doang kalo masalahakan ya aku makan super bubur sama nasi kuah sih,0,0,0,0,1,0,0,0
"@ohmybeautybank Aku fulu kayak gitu, banyakin minum nder, sama pake handcream apa pun ngaruh kok yang penting kulitnya terhidrasi terus.
Sakit banget emang huhu, semangat sender ✊✊✊",0,0,0,0,0,0,0,1
"@ohmybeautybank Aku jg kalo haid badan sakit semua, demam, dada sesek, malah pasti gusi bengkak gtw knp. Obatnya cuma pasrah, mau diobatin gmn jg bulan depan kumat lagi. Paling aku minum sanmol si 😭",0,0,0,0,1,0,0,0
"@ohmybeautybank Aku juga nder, sampe semua sendi ku sakit 🥴 jadi buat ngilangin sakit aku minum obat aja, soalnya kompres, minum jamu dll gak ampuh di aku :'",0,0,0,0,1,0,0,0
"@ohmybeautybank Aku olesin pake hot in cream sama tempelin koyo, sekarang aku juga tanda2 mau haid dan nyerii bgtttt. Terus minum air anget nder sama peregangan, kaloo emang masih sakit dan ga mempan yaudah aku pasrah walaupun pernah sampe nangis 😭",0,0,0,0,1,0,0,0
"@ohmybeautybank Aku pakai ini dulu bgt jaman masi maba, kalo km bibirnya keringngngng bgtbgt pecah2 ini cocok pol nder, bnr2 ngelembapin bibir jd lebih sehat. Minusnya kayak habis makan gorengan, asli berminyak bgt dan agak kurang suka wanginya aneh🥲",0,0,0,0,0,1,0,0
@ohmybeautybank Aku pernah herpes di muka sakit bgtt 😭 dikasih obat minum &amp; salep,0,0,1,0,1,1,0,0
"@ohmybeautybank Aku setiap datang bulan pasti sakit banget, dulu aku minum sangobion feminim tapi sekarang cukup di kompres pake air anget yang agak panas 👍",0,0,0,0,1,0,0,0
"@ohmybeautybank Aku sih rajin minum jamu aja nder, jamu jahe kunyit gtuu, alhamdulillah udh ga sakit2 lg😭",1,1,0,0,0,0,0,0
@ohmybeautybank Aku yang dari lama udh jarang makan gorengan ttp gini2 ajaa 😭 mengsedih,0,0,0,0,1,0,0,0
"@ohmybeautybank Baru 2 jam yg lalu minum ini karna udah 3 hari gusi gigi rahang bengkak, langsung kempes dongg gak sakit lagi😭 https://t.co/7cIG7W9pqh",1,1,0,0,0,0,0,0
"@ohmybeautybank Baru 2, harusnya dicabut 4. Sakitnya 3harian, nangis sakit banget setelah biusnya ilang 😭
Makan bubur doang aku selama sakit",0,0,0,0,1,0,0,0
"@ohmybeautybank Baru cabut 1 gigi, tapi rencana bulan ini mau dicabut 1 lagi soalnya masih belum rapi. Sakitnya sekitar 3-5harian kalo ga salah,kata dokternya kalo ga sakit bgt gausah minum obat tapi aku gakuat jadi ttep minum obat nyeri 😄",1,1,0,0,0,0,0,0
"@ohmybeautybank Cabut 4 gigi. Seingetku, sakit paling parah 3 hari sampai 1 mingguan. Kalo soal makan, ya tinggal makan aja sih. Paling ngga nyamannya itu, ada sisa-sisa makanan yg suka nyempil di sela-sela gigi, terutama bulir nasi😅",0,0,1,0,0,1,0,0
"@ohmybeautybank Cabut aja nder, gak sakit kok kan dibius, aku juga udah gak punya 2 geraham kyk gt🤣 tapi santai aja masih bisa makan semua makanan kok👍🏻",1,1,0,0,0,0,0,0
"@ohmybeautybank Dari pasang sampe setengah hari sakitnya gaberasa samsek. Nahh, karna gaberasa sakit ya gas dong makan siang pke nasi padang beuhhh langsung tu gigi semua ngiluunyaaa. Tp untung naspadnya enak jd ttp makan😂.",1,1,0,0,0,0,0,0
"@ohmybeautybank Day 1 mesti minum asam mefenamat krn emang sakit banget astagfirullah sampe ga bisa ngapa-ngapain 🥹 Kalo dah minum efeknya baru beberapa jam langsung kerasa, jadi lebih bisa mobilitas",0,0,0,0,1,0,0,1
@ohmybeautybank Dulu zaman SMA minum rebusan air bunga rosella dan lumayan ngaruh tapi semenjak ngerantau kalau sakit banget aku duduk di closet kamar mandi🥹,0,0,0,0,1,0,0,0
"@ohmybeautybank Engga sakit kalau menurutku. Cuma ngilu aja denger suara pas kerak nya di kikir 😂 setelah itu juga kalau makan atau minum dingin ada sensasi ngilu, tapi ga sakit biasa aja",1,1,0,0,0,0,0,0
"@ohmybeautybank Ga dulu Kak. Murah sih murah, tapi kesehatanku lebih mahal. Masuk rumah sakit ga murah. Walaupun ada BPJS tetap perlu biaya tranportasi dan makan. 😾😾",0,0,1,0,1,0,0,0
@ohmybeautybank Gaaeesss aku mau tanya ko telat mens itu kita harus apa ya? Ada gak minuman atau makanan yg mempercepat menstruasi?? Soalnya takut efeknya kebadan gak enak bangeeen.... plisss bantu jawab donk🙏🏻🙏🏻,0,0,1,0,0,0,0,1
@ohmybeautybank Gak sakit aja dirambut nder. Kalau rontok mah bisa jadi kekurangan vit d atau zat besi. Coba diinget2 minum vit d ga 😂. Soalnya gue semenjak rutinin minum vit d lumayan ngga begitu rontok say.,1,0,0,0,0,0,0,0
@ohmybeautybank Gw aja dlu 47 trs sempet sakit bulan feb kmrn turun jdi 45🫠setelah sehat banyakin makan trs tpi malah makin turun jdi 44🫠🫠🫠🫠🫠🫠,0,0,0,0,1,0,0,0
@ohmybeautybank Hooo tepatnya pas haid ya? Aku minum cuma tiap disuruh dokter di pmi gegara hbnya rendah tiap mau donor 😭,0,0,0,0,1,0,0,0
@ohmybeautybank Jarang minum air putih😭 mukanya kering kerontang,0,0,0,0,1,0,0,0
"@ohmybeautybank Jerawat mendem ya? Atasi dg menangis😞ga dengg
Ak smbuh dg obat minum dr dokter, skrg udh jarang timbul jrwt yg model bgtu",0,0,0,0,1,0,0,0
"@ohmybeautybank Jessica kamu udah minum obat sakit pala blm sampe hari ini? Semangat ya! Soalnya aku pernah urus nikahan mentorku yg orang batak dan berakhir sakit kepala, ngantuk dan disuruh ke apart dulu tidur siang buat lanjut acara malamnya🤣",1,1,0,0,0,0,0,0
@ohmybeautybank Kalau ekstraksi masih gue wajarin sakitnya. Belum kalau meso sama PRP. Nyut-nyut sampe minum Paracetamol 🙏🏻,0,0,0,0,0,0,0,1
"@ohmybeautybank Kalo mau menirunkan berat badan, kuncinya harus makan sesuai dengan kebutuhan nder dan ofc dibarengi dengan olahraga, aku ahli gizi nder kalo mau tanya tanya boleh banget dm aku yaa 🥰",1,1,0,0,0,0,0,1
"@ohmybeautybank Kl mauu gemukin badan pakee cara yg sehat yaa nder takutnya udh gemuk ntar malah sakit lagii dan malah turun lagi. Rutin ngegym dan surplus kalorii nder, makan makanan yg seimbang dan secukupnya, jangan stres2 yaa nder 💓💓",1,1,0,0,0,0,0,1
"@ohmybeautybank Klo lg puasa gini yg dikurangin tu goreng2an sama yg manis2 nderr. Lebih baik kamu makan nasi tp ya secukupnya aja. Daripada di cut2 gitu sahur sampe ga makan, yg ada nanti kamu sakit🥲 mangats nderrrr🫶🏼🫶🏼",1,1,0,0,0,0,0,1
@ohmybeautybank Krna sakit maag dan ada kaya gas dari lambung naik ke telinga sampe telinga panas bgt dan luka perih bgt wkt itu pokoknya gegara makanan sembarangan jd gas di lambung naik ke telinga 🥲 telinga nya ngeluarin suara kaya pffff.. gitu,0,0,1,0,1,1,0,0
"@ohmybeautybank Loh baru tau ini
Dulu ga dikasih ini
Nyerah aku pake behel, soalnya pernah 1x copot yg ujungnya sakit banget mau makan 😭
Dahla ku copotin semua aja 🤣",1,0,0,0,1,0,0,0
@ohmybeautybank Lumayan ngurangin... Tp waktu itu ak sakit bgt kea mau pingsan 😭😭 ttp minum paracetamoll (makan sikiit dlu sblm minum obatnya) trus usahain bobo karena tiap abis bangun tu ngk sakit heheh (kalo akuu),0,0,0,0,1,0,0,0
"@ohmybeautybank Mana sakit bgt perutnya kek diplintir2, gak rekomended. Sama aja kaya vegeta tapi ini lebih keras. Gw tipikal yang lancar pup tiap pagi, baru minum ini sekali diare 4 harian. 😩🙏🏻",0,0,0,0,0,1,0,0
